start_zone,end_zone,time_bucket,taxi_win_rate,taxi_median,citi_median,end_taxi_zone_id
Midtown South,Meatpacking/West Village West,7:00 PM–10:00 PM,0.6528,756,867,158
Midtown South,Meatpacking/West Village West,11:00 AM–4:00 PM,0.5124,880,868.5,158
Midtown South,Meatpacking/West Village West,8:00 AM–11:00 AM,0.6233,821,911,158
Midtown South,Meatpacking/West Village West,10:00 PM–8:00 AM,0.8254,599,842,158
Midtown South,Midtown Center,4:00 PM–7:00 PM,0.5168,562,561,161
Midtown South,Midtown Center,7:00 PM–10:00 PM,0.7273,401,587,161
Midtown South,Midtown Center,11:00 AM–4:00 PM,0.4794,578,556,161
Midtown South,Midtown Center,8:00 AM–11:00 AM,0.4223,582,518,161
Midtown South,Midtown Center,10:00 PM–8:00 AM,0.7367,323,445,161
Midtown South,Midtown East,4:00 PM–7:00 PM,0.5815,653,722.5,162
Midtown South,Midtown East,7:00 PM–10:00 PM,0.8356,482,718,162
Midtown South,Midtown East,11:00 AM–4:00 PM,0.4788,706,675,162
Midtown South,Midtown East,8:00 AM–11:00 AM,0.4921,658,649,162
Midtown South,Midtown East,10:00 PM–8:00 AM,0.6451,418,484.5,162
Midtown South,Midtown North,4:00 PM–7:00 PM,0.5768,821,876,163
Midtown South,Midtown North,7:00 PM–10:00 PM,0.7672,608,834,163
Midtown South,Midtown North,11:00 AM–4:00 PM,0.5512,817,856,163
Midtown South,Midtown North,8:00 AM–11:00 AM,0.4443,810,757.5,163
Midtown South,Midtown North,10:00 PM–8:00 AM,0.8301,497,751,163
Midtown South,Murray Hill,4:00 PM–7:00 PM,0.5011,357,364,170
Midtown South,Murray Hill,7:00 PM–10:00 PM,0.5783,300,340,170
Midtown South,Murray Hill,11:00 AM–4:00 PM,0.3979,410,343,170
Midtown South,Murray Hill,8:00 AM–11:00 AM,0.4229,395,363,170
Midtown South,Murray Hill,10:00 PM–8:00 AM,0.56,270,302,170
Midtown South,Park Slope,4:00 PM–7:00 PM,0.5458,2402.5,2458,181
Midtown South,Park Slope,7:00 PM–10:00 PM,0.8261,2043,2472,181
Midtown South,Park Slope,11:00 AM–4:00 PM,0.694,2326,2493,181
Midtown South,Penn Station/Madison Sq West,4:00 PM–7:00 PM,0.1357,510,252,186
Midtown South,Penn Station/Madison Sq West,7:00 PM–10:00 PM,0.254,360,240,186
Midtown South,Penn Station/Madison Sq West,11:00 AM–4:00 PM,0.1174,574.5,257,186
Midtown South,Penn Station/Madison Sq West,8:00 AM–11:00 AM,0.1226,445,226,186
Midtown South,Penn Station/Madison Sq West,10:00 PM–8:00 AM,0.3791,270,228,186
Midtown South,Prospect Heights,4:00 PM–7:00 PM,0.6258,2469,2608.5,189
Midtown South,Prospect Park,4:00 PM–7:00 PM,0.4575,2846,2662.5,190
Midtown South,Seaport,4:00 PM–7:00 PM,0.8182,1265,1725,209
Midtown South,Seaport,7:00 PM–10:00 PM,0.8355,1065,1682,209
Midtown South,Seaport,11:00 AM–4:00 PM,0.6958,1257,1493,209
Midtown South,Seaport,8:00 AM–11:00 AM,0.5448,1271,1305.5,209
Midtown South,SoHo,4:00 PM–7:00 PM,0.6037,897,990,211
Midtown South,SoHo,7:00 PM–10:00 PM,0.643,870,999,211
Midtown South,SoHo,11:00 AM–4:00 PM,0.5672,951,990,211
Midtown South,SoHo,8:00 AM–11:00 AM,0.4419,876,816,211
Midtown South,SoHo,10:00 PM–8:00 AM,0.5801,660,684,211
Midtown South,Stuy Town/Peter Cooper Village,4:00 PM–7:00 PM,0.4511,680.5,646,224
Midtown South,Stuy Town/Peter Cooper Village,7:00 PM–10:00 PM,0.5966,632,703,224
Midtown South,Stuy Town/Peter Cooper Village,11:00 AM–4:00 PM,0.3649,746,632,224
Midtown South,Stuy Town/Peter Cooper Village,8:00 AM–11:00 AM,0.185,747,534,224
Midtown South,Stuy Town/Peter Cooper Village,10:00 PM–8:00 AM,0.66,515,586,224
Midtown South,Stuyvesant Heights,4:00 PM–7:00 PM,0.455,2697,2662,225
Midtown South,Stuyvesant Heights,7:00 PM–10:00 PM,0.691,2232,2642,225
Midtown South,Sunnyside,4:00 PM–7:00 PM,0.6266,1597.5,1740,226
Midtown South,Sutton Place/Turtle Bay North,4:00 PM–7:00 PM,0.4943,865,835,229
Midtown South,Sutton Place/Turtle Bay North,7:00 PM–10:00 PM,0.7737,641,855,229
Midtown South,Sutton Place/Turtle Bay North,11:00 AM–4:00 PM,0.4029,913,825,229
Midtown South,Sutton Place/Turtle Bay North,8:00 AM–11:00 AM,0.375,896,795,229
Midtown South,Sutton Place/Turtle Bay North,10:00 PM–8:00 AM,0.7447,559,773,229
Midtown South,Times Sq/Theatre District,4:00 PM–7:00 PM,0.3556,787,630,230
Midtown South,Times Sq/Theatre District,7:00 PM–10:00 PM,0.5507,573,628,230
Midtown South,Times Sq/Theatre District,11:00 AM–4:00 PM,0.3942,709,590.5,230
Midtown South,Times Sq/Theatre District,8:00 AM–11:00 AM,0.3777,662,535,230
Midtown South,Times Sq/Theatre District,10:00 PM–8:00 AM,0.6068,427,453,230
Midtown South,TriBeCa/Civic Center,4:00 PM–7:00 PM,0.583,1215,1303,231
Midtown South,TriBeCa/Civic Center,7:00 PM–10:00 PM,0.7489,1041,1318,231
Midtown South,TriBeCa/Civic Center,11:00 AM–4:00 PM,0.5123,1287,1299,231
Midtown South,TriBeCa/Civic Center,8:00 AM–11:00 AM,0.5941,1234.5,1305,231
Midtown South,TriBeCa/Civic Center,10:00 PM–8:00 AM,0.8891,778,1184,231
Midtown South,Two Bridges/Seward Park,4:00 PM–7:00 PM,0.792,1069,1406.5,232
Midtown South,Two Bridges/Seward Park,7:00 PM–10:00 PM,0.8478,923,1370.5,232
Midtown South,Two Bridges/Seward Park,11:00 AM–4:00 PM,0.8207,1043,1488.5,232
Midtown South,Two Bridges/Seward Park,8:00 AM–11:00 AM,0.8071,1050,1419,232
Midtown South,Two Bridges/Seward Park,10:00 PM–8:00 AM,0.8587,812,1162,232
Midtown South,UN/Turtle Bay South,4:00 PM–7:00 PM,0.4519,597,567,233
Midtown South,UN/Turtle Bay South,7:00 PM–10:00 PM,0.7234,463,597,233
Midtown South,UN/Turtle Bay South,11:00 AM–4:00 PM,0.4387,674,623,233
Midtown South,UN/Turtle Bay South,8:00 AM–11:00 AM,0.4751,672,663,233
Midtown South,UN/Turtle Bay South,10:00 PM–8:00 AM,0.6728,413,518,233
Midtown South,Union Sq,4:00 PM–7:00 PM,0.5414,314,337,234
Midtown South,Union Sq,7:00 PM–10:00 PM,0.5175,311,323,234
Midtown South,Union Sq,11:00 AM–4:00 PM,0.5068,322,324,234
Midtown South,Union Sq,8:00 AM–11:00 AM,0.4564,298,281,234
Midtown South,Union Sq,10:00 PM–8:00 AM,0.5323,236,248,234
Midtown South,Upper East Side North,4:00 PM–7:00 PM,0.6706,1233,1422.5,236
Midtown South,Upper East Side North,7:00 PM–10:00 PM,0.9,904,1383,236
Midtown South,Upper East Side North,11:00 AM–4:00 PM,0.5788,1346,1433.5,236
Midtown South,Upper East Side North,8:00 AM–11:00 AM,0.5815,1391,1448,236
Midtown South,Upper East Side North,10:00 PM–8:00 AM,0.8963,785,1220,236
Midtown South,Upper East Side South,4:00 PM–7:00 PM,0.4896,975,976,237
Midtown South,Upper East Side South,7:00 PM–10:00 PM,0.8094,716,1010,237
Midtown South,Upper East Side South,11:00 AM–4:00 PM,0.491,986,982,237
Midtown South,Upper East Side South,8:00 AM–11:00 AM,0.4154,1023,911,237
Midtown South,Upper East Side South,10:00 PM–8:00 AM,0.7994,630,952,237
Midtown South,Upper West Side North,4:00 PM–7:00 PM,0.6997,1572.5,1875,238
Midtown South,Upper West Side North,7:00 PM–10:00 PM,0.9355,1146,1847,238
Midtown South,Upper West Side North,11:00 AM–4:00 PM,0.5129,1682.5,1667,238
Midtown South,Upper West Side North,8:00 AM–11:00 AM,0.6451,1612,1746.5,238
Midtown South,Upper West Side North,10:00 PM–8:00 AM,0.9802,959,1779,238
Midtown South,Upper West Side South,4:00 PM–7:00 PM,0.5782,1444,1514.5,239
Midtown South,Upper West Side South,7:00 PM–10:00 PM,0.8805,1023,1460.5,239
Midtown South,Upper West Side South,11:00 AM–4:00 PM,0.5995,1481,1600,239
Midtown South,Upper West Side South,8:00 AM–11:00 AM,0.5656,1466,1534,239
Midtown South,Upper West Side South,10:00 PM–8:00 AM,0.9243,859,1365,239
Midtown South,West Chelsea/Hudson Yards,4:00 PM–7:00 PM,0.26,889,670,246
Midtown South,West Chelsea/Hudson Yards,7:00 PM–10:00 PM,0.4545,639,612,246
Midtown South,West Chelsea/Hudson Yards,11:00 AM–4:00 PM,0.2341,949,661,246
Midtown South,West Chelsea/Hudson Yards,8:00 AM–11:00 AM,0.2398,799,566,246
Midtown South,West Chelsea/Hudson Yards,10:00 PM–8:00 AM,0.6015,490,546.5,246
Midtown South,West Village,4:00 PM–7:00 PM,0.5302,668,687,249
Midtown South,West Village,7:00 PM–10:00 PM,0.5966,649,710,249
Midtown South,West Village,11:00 AM–4:00 PM,0.4882,730,702,249
Midtown South,West Village,8:00 AM–11:00 AM,0.4939,713,714,249
Midtown South,West Village,10:00 PM–8:00 AM,0.784,497,667.5,249
Midtown South,Williamsburg (North Side),4:00 PM–7:00 PM,0.5726,1789,1894,255
Midtown South,Williamsburg (North Side),7:00 PM–10:00 PM,0.7505,1578,1872.5,255
Midtown South,Williamsburg (North Side),11:00 AM–4:00 PM,0.6028,1852,1934,255
Midtown South,Williamsburg (North Side),8:00 AM–11:00 AM,0.7623,1735,2018,255
Midtown South,Williamsburg (North Side),10:00 PM–8:00 AM,0.7338,1353,1710,255
Midtown South,Williamsburg (South Side),4:00 PM–7:00 PM,0.5829,1689,1818,256
Midtown South,Williamsburg (South Side),7:00 PM–10:00 PM,0.781,1464,1847,256
Midtown South,Williamsburg (South Side),11:00 AM–4:00 PM,0.65,1662,1925.5,256
Midtown South,Williamsburg (South Side),10:00 PM–8:00 AM,0.9128,1214,1844,256
Midtown South,World Trade Center,4:00 PM–7:00 PM,0.7119,1479.5,1790.5,261
Midtown South,World Trade Center,7:00 PM–10:00 PM,0.8221,1208,1601.5,261
Midtown South,World Trade Center,11:00 AM–4:00 PM,0.5933,1418,1481,261
Midtown South,World Trade Center,8:00 AM–11:00 AM,0.5531,1448,1520,261
Midtown South,World Trade Center,10:00 PM–8:00 AM,0.9059,960,1586.5,261
Midtown South,Yorkville East,4:00 PM–7:00 PM,0.5306,1396,1430,262
Midtown South,Yorkville East,7:00 PM–10:00 PM,0.8867,1063.5,1501,262
Midtown South,Yorkville East,11:00 AM–4:00 PM,0.5156,1542,1514,262
Midtown South,Yorkville East,8:00 AM–11:00 AM,0.5118,1538,1492,262
Midtown South,Yorkville East,10:00 PM–8:00 AM,0.9719,924,1611,262
Midtown South,Yorkville West,4:00 PM–7:00 PM,0.6664,1336,1519,263
Midtown South,Yorkville West,7:00 PM–10:00 PM,0.9162,1010,1547,263
Midtown South,Yorkville West,11:00 AM–4:00 PM,0.6786,1459,1701,263
Midtown South,Yorkville West,8:00 AM–11:00 AM,0.588,1505,1597,263
Midtown South,Yorkville West,10:00 PM–8:00 AM,0.9606,854,1586,263
Murray Hill,Alphabet City,4:00 PM–7:00 PM,0.6917,826,972.5,4
Murray Hill,Alphabet City,7:00 PM–10:00 PM,0.7821,759,1010.5,4
Murray Hill,Alphabet City,11:00 AM–4:00 PM,0.6839,825,995,4
Murray Hill,Alphabet City,8:00 AM–11:00 AM,0.7037,828,977,4
Murray Hill,Alphabet City,10:00 PM–8:00 AM,0.8844,638,991,4
Murray Hill,Battery Park,4:00 PM–7:00 PM,0.8255,1438,1977,12
Murray Hill,Battery Park,11:00 AM–4:00 PM,0.8818,1244,2159,12
Murray Hill,Battery Park,8:00 AM–11:00 AM,0.9107,1094,2060,12
Murray Hill,Battery Park,10:00 PM–8:00 AM,0.9762,944,2191,12
Murray Hill,Battery Park City,4:00 PM–7:00 PM,0.76,1479.5,1847.5,13
Murray Hill,Battery Park City,7:00 PM–10:00 PM,0.869,1181,1710,13
Murray Hill,Battery Park City,11:00 AM–4:00 PM,0.8417,1277,1849.5,13
Murray Hill,Battery Park City,8:00 AM–11:00 AM,0.849,1291,1770.5,13
Murray Hill,Battery Park City,10:00 PM–8:00 AM,0.9301,1028.5,1542.5,13
Murray Hill,Bedford,4:00 PM–7:00 PM,0.5884,2238,2384,17
Murray Hill,Bedford,7:00 PM–10:00 PM,0.8531,1798.5,2412,17
Murray Hill,Bedford,11:00 AM–4:00 PM,0.7251,2068,2415,17
Murray Hill,Bedford,10:00 PM–8:00 AM,0.9242,1466,2343,17
Murray Hill,Bloomingdale,4:00 PM–7:00 PM,0.6638,1807,2101,24
Murray Hill,Bloomingdale,7:00 PM–10:00 PM,0.9566,1313,2097,24
Murray Hill,Bloomingdale,11:00 AM–4:00 PM,0.6504,1885,2244.5,24
Murray Hill,Bloomingdale,8:00 AM–11:00 AM,0.7762,1887,2348,24
Murray Hill,Bloomingdale,10:00 PM–8:00 AM,0.9722,1124,1920,24
Murray Hill,Boerum Hill,4:00 PM–7:00 PM,0.616,1907.5,2117,25
Murray Hill,Boerum Hill,7:00 PM–10:00 PM,0.8205,1519,2106,25
Murray Hill,Boerum Hill,11:00 AM–4:00 PM,0.84,1601,2178,25
Murray Hill,Boerum Hill,8:00 AM–11:00 AM,0.8873,1390,2017,25
Murray Hill,Boerum Hill,10:00 PM–8:00 AM,0.8384,1284.5,1789,25
Murray Hill,Brooklyn Heights,4:00 PM–7:00 PM,0.6908,1807,2064,33
Murray Hill,Brooklyn Heights,7:00 PM–10:00 PM,0.9028,1397,2016.5,33
Murray Hill,Brooklyn Heights,11:00 AM–4:00 PM,0.8938,1368,2143,33
Murray Hill,Brooklyn Heights,8:00 AM–11:00 AM,0.9324,1157.5,2041,33
Murray Hill,Brooklyn Heights,10:00 PM–8:00 AM,0.9418,1173,2065,33
Murray Hill,Brooklyn Navy Yard,4:00 PM–7:00 PM,0.3556,2087,1900,34
Murray Hill,Brooklyn Navy Yard,7:00 PM–10:00 PM,0.7915,1623,2160,34
Murray Hill,Brooklyn Navy Yard,11:00 AM–4:00 PM,0.7345,1830,2198,34
Murray Hill,Bushwick South,4:00 PM–7:00 PM,0.6013,2261,2571,37
Murray Hill,Bushwick South,7:00 PM–10:00 PM,0.7478,1984,2359,37
Murray Hill,Bushwick South,10:00 PM–8:00 AM,0.8185,1692,2210,37
Murray Hill,Carroll Gardens,4:00 PM–7:00 PM,0.6692,2007.5,2264,40
Murray Hill,Carroll Gardens,7:00 PM–10:00 PM,0.9005,1644,2364,40
Murray Hill,Carroll Gardens,11:00 AM–4:00 PM,0.8425,1714,2377,40
Murray Hill,Central Park,4:00 PM–7:00 PM,0.5319,1176,1228,43
Murray Hill,Central Park,7:00 PM–10:00 PM,0.7502,856,1212,43
Murray Hill,Central Park,11:00 AM–4:00 PM,0.4512,1234,1163.5,43
Murray Hill,Central Park,8:00 AM–11:00 AM,0.4122,1206.5,1093,43
Murray Hill,Central Park,10:00 PM–8:00 AM,0.7672,705.5,1042,43
Murray Hill,Chinatown,4:00 PM–7:00 PM,0.7028,1213,1485,45
Murray Hill,Chinatown,7:00 PM–10:00 PM,0.7829,1066.5,1424.5,45
Murray Hill,Chinatown,11:00 AM–4:00 PM,0.6234,1172,1326,45
Murray Hill,Chinatown,8:00 AM–11:00 AM,0.7682,1168,1507,45
Murray Hill,Chinatown,10:00 PM–8:00 AM,0.8168,848.5,1249,45
Murray Hill,Clinton East,4:00 PM–7:00 PM,0.1743,1048,613,48
Murray Hill,Clinton East,7:00 PM–10:00 PM,0.4459,696,636.5,48
Murray Hill,Clinton East,11:00 AM–4:00 PM,0.2128,1030,638,48
Murray Hill,Clinton East,8:00 AM–11:00 AM,0.2485,919,583,48
Murray Hill,Clinton East,10:00 PM–8:00 AM,0.6317,539,638,48
Murray Hill,Clinton Hill,4:00 PM–7:00 PM,0.5136,2286,2334.5,49
Murray Hill,Clinton Hill,7:00 PM–10:00 PM,0.8751,1830,2398.5,49
Murray Hill,Clinton Hill,11:00 AM–4:00 PM,0.5881,1987,2090,49
Murray Hill,Clinton Hill,10:00 PM–8:00 AM,0.8662,1595,2034.5,49
Murray Hill,Clinton West,4:00 PM–7:00 PM,0.1814,1219,797,50
Murray Hill,Clinton West,7:00 PM–10:00 PM,0.6091,813,930.5,50
Murray Hill,Clinton West,11:00 AM–4:00 PM,0.2826,1186,906,50
Murray Hill,Clinton West,8:00 AM–11:00 AM,0.3477,1083,971,50
Murray Hill,Clinton West,10:00 PM–8:00 AM,0.826,637,1019,50
Murray Hill,Cobble Hill,4:00 PM–7:00 PM,0.7944,1978,2389,52
Murray Hill,Cobble Hill,7:00 PM–10:00 PM,0.9308,1535,2328,52
Murray Hill,Columbia Street,4:00 PM–7:00 PM,0.7102,2097,2330,54
Murray Hill,Columbia Street,7:00 PM–10:00 PM,0.8708,1648,2370,54
Murray Hill,Columbia Street,11:00 AM–4:00 PM,0.8723,1699,2251.5,54
Murray Hill,Crown Heights North,7:00 PM–10:00 PM,0.8331,2167,2619,61
Murray Hill,Downtown Brooklyn/MetroTech,4:00 PM–7:00 PM,0.5925,1793,1871,65
Murray Hill,Downtown Brooklyn/MetroTech,7:00 PM–10:00 PM,0.7562,1447,1812,65
Murray Hill,Downtown Brooklyn/MetroTech,11:00 AM–4:00 PM,0.7774,1465,1921.5,65
Murray Hill,Downtown Brooklyn/MetroTech,8:00 AM–11:00 AM,0.8847,1224.5,1735,65
Murray Hill,Downtown Brooklyn/MetroTech,10:00 PM–8:00 AM,0.9395,1116,2020,65
Murray Hill,DUMBO/Vinegar Hill,4:00 PM–7:00 PM,0.6053,1746,1882,66
Murray Hill,DUMBO/Vinegar Hill,7:00 PM–10:00 PM,0.7738,1379.5,1785.5,66
Murray Hill,DUMBO/Vinegar Hill,11:00 AM–4:00 PM,0.8807,1366,2024,66
Murray Hill,DUMBO/Vinegar Hill,8:00 AM–11:00 AM,0.9178,1251,1944,66
Murray Hill,DUMBO/Vinegar Hill,10:00 PM–8:00 AM,0.874,1148,1723.5,66
Murray Hill,East Chelsea,4:00 PM–7:00 PM,0.2521,905,673,68
Murray Hill,East Chelsea,7:00 PM–10:00 PM,0.4808,743,722,68
Murray Hill,East Chelsea,11:00 AM–4:00 PM,0.2215,1004,691,68
Murray Hill,East Chelsea,8:00 AM–11:00 AM,0.2924,860,680,68
Murray Hill,East Chelsea,10:00 PM–8:00 AM,0.6033,533,597,68
Murray Hill,East Harlem South,4:00 PM–7:00 PM,0.7323,1314.5,1587,75
Murray Hill,East Harlem South,7:00 PM–10:00 PM,0.9514,920,1629,75
Murray Hill,East Harlem South,11:00 AM–4:00 PM,0.6623,1422,1628,75
Murray Hill,East Harlem South,8:00 AM–11:00 AM,0.7524,1406,1781,75
Murray Hill,East Harlem South,10:00 PM–8:00 AM,0.9445,773,1626,75
Murray Hill,East Village,4:00 PM–7:00 PM,0.7049,637,801,79
Murray Hill,East Village,7:00 PM–10:00 PM,0.7088,622,796,79
Murray Hill,East Village,11:00 AM–4:00 PM,0.6759,649,797,79
Murray Hill,East Village,8:00 AM–11:00 AM,0.6532,636,803,79
Murray Hill,East Village,10:00 PM–8:00 AM,0.8135,485,740,79
Murray Hill,East Williamsburg,4:00 PM–7:00 PM,0.7983,1658,2208,80
Murray Hill,East Williamsburg,7:00 PM–10:00 PM,0.9358,1373.5,2126,80
Murray Hill,East Williamsburg,11:00 AM–4:00 PM,0.8246,1704.5,2267,80
Murray Hill,East Williamsburg,8:00 AM–11:00 AM,0.701,1616.5,1886,80
Murray Hill,East Williamsburg,10:00 PM–8:00 AM,0.9348,1289,2015.5,80
Murray Hill,Financial District North,4:00 PM–7:00 PM,0.8171,1245,1704,87
Murray Hill,Financial District North,7:00 PM–10:00 PM,0.9492,955,1784,87
Murray Hill,Financial District North,11:00 AM–4:00 PM,0.9082,1079,1798.5,87
Murray Hill,Financial District North,8:00 AM–11:00 AM,0.8959,1098,1750,87
Murray Hill,Financial District North,10:00 PM–8:00 AM,0.968,842,1756,87
Murray Hill,Financial District South,4:00 PM–7:00 PM,0.915,1150.5,1843,88
Murray Hill,Financial District South,7:00 PM–10:00 PM,0.9775,866,1762,88
Murray Hill,Financial District South,11:00 AM–4:00 PM,0.9572,933,1987,88
Murray Hill,Financial District South,8:00 AM–11:00 AM,0.9684,901,1944,88
Murray Hill,Financial District South,10:00 PM–8:00 AM,0.9622,748,1561,88
Murray Hill,Flatiron,4:00 PM–7:00 PM,0.4445,699,658,90
Murray Hill,Flatiron,7:00 PM–10:00 PM,0.5435,617,659,90
Murray Hill,Flatiron,11:00 AM–4:00 PM,0.3276,790,628,90
Murray Hill,Flatiron,8:00 AM–11:00 AM,0.3797,708,604,90
Murray Hill,Flatiron,10:00 PM–8:00 AM,0.7378,450,594.5,90
Murray Hill,Fort Greene,4:00 PM–7:00 PM,0.5415,2065,2149.5,97
Murray Hill,Fort Greene,7:00 PM–10:00 PM,0.7675,1671,2047,97
Murray Hill,Fort Greene,11:00 AM–4:00 PM,0.7751,1761,2177,97
Murray Hill,Fort Greene,8:00 AM–11:00 AM,0.882,1654,2351,97
Murray Hill,Fort Greene,10:00 PM–8:00 AM,0.8766,1348,1896,97
Murray Hill,Garment District,4:00 PM–7:00 PM,0.2266,747,499,100
Murray Hill,Garment District,7:00 PM–10:00 PM,0.5133,485,478,100
Murray Hill,Garment District,11:00 AM–4:00 PM,0.1927,775,461,100
Murray Hill,Garment District,8:00 AM–11:00 AM,0.2463,631,436,100
Murray Hill,Garment District,10:00 PM–8:00 AM,0.6687,362,469,100
Murray Hill,Gowanus,4:00 PM–7:00 PM,0.5234,2262.5,2279.5,106
Murray Hill,Gowanus,7:00 PM–10:00 PM,0.7745,1859,2124.5,106
Murray Hill,Gramercy,4:00 PM–7:00 PM,0.6698,364,482,107
Murray Hill,Gramercy,7:00 PM–10:00 PM,0.6633,357,469,107
Murray Hill,Gramercy,11:00 AM–4:00 PM,0.5864,379,437.5,107
Murray Hill,Gramercy,8:00 AM–11:00 AM,0.6476,358,465,107
Murray Hill,Gramercy,10:00 PM–8:00 AM,0.7583,281,458,107
Murray Hill,Greenpoint,4:00 PM–7:00 PM,0.8403,1303,1958.5,112
Murray Hill,Greenpoint,7:00 PM–10:00 PM,0.9356,1033,2030,112
Murray Hill,Greenpoint,11:00 AM–4:00 PM,0.8372,1343,2003.5,112
Murray Hill,Greenpoint,10:00 PM–8:00 AM,0.9069,1141,2002,112
Murray Hill,Greenwich Village North,4:00 PM–7:00 PM,0.6173,617,705,113
Murray Hill,Greenwich Village North,7:00 PM–10:00 PM,0.6196,600,679.5,113
Murray Hill,Greenwich Village North,11:00 AM–4:00 PM,0.5909,631,702,113
Murray Hill,Greenwich Village North,8:00 AM–11:00 AM,0.596,617,697,113
Murray Hill,Greenwich Village North,10:00 PM–8:00 AM,0.7655,425,613.5,113
Murray Hill,Greenwich Village South,4:00 PM–7:00 PM,0.6503,787,912,114
Murray Hill,Greenwich Village South,7:00 PM–10:00 PM,0.6556,780,902,114
Murray Hill,Greenwich Village South,11:00 AM–4:00 PM,0.6202,813,925,114
Murray Hill,Greenwich Village South,8:00 AM–11:00 AM,0.6132,768,866,114
Murray Hill,Greenwich Village South,10:00 PM–8:00 AM,0.7891,577,791,114
Murray Hill,Hudson Sq,4:00 PM–7:00 PM,0.4615,1175.5,1135,125
Murray Hill,Hudson Sq,7:00 PM–10:00 PM,0.5374,1066,1090,125
Murray Hill,Hudson Sq,11:00 AM–4:00 PM,0.5109,1177,1195,125
Murray Hill,Hudson Sq,8:00 AM–11:00 AM,0.4001,1119,1021,125
Murray Hill,Hudson Sq,10:00 PM–8:00 AM,0.734,790,987,125
Murray Hill,Kips Bay,4:00 PM–7:00 PM,0.4679,364,347,137
Murray Hill,Kips Bay,7:00 PM–10:00 PM,0.476,331,314,137
Murray Hill,Kips Bay,11:00 AM–4:00 PM,0.4033,374,312,137
Murray Hill,Kips Bay,8:00 AM–11:00 AM,0.3605,387,296,137
Murray Hill,Kips Bay,10:00 PM–8:00 AM,0.5631,291,324,137
Murray Hill,Lenox Hill East,4:00 PM–7:00 PM,0.5507,910,957,140
Murray Hill,Lenox Hill East,7:00 PM–10:00 PM,0.6878,694,841,140
Murray Hill,Lenox Hill East,11:00 AM–4:00 PM,0.5526,974,1023,140
Murray Hill,Lenox Hill East,8:00 AM–11:00 AM,0.5869,979,1090,140
Murray Hill,Lenox Hill East,10:00 PM–8:00 AM,0.826,607,992,140
Murray Hill,Lenox Hill West,4:00 PM–7:00 PM,0.5192,872,889,141
Murray Hill,Lenox Hill West,7:00 PM–10:00 PM,0.7647,647,868,141
Murray Hill,Lenox Hill West,11:00 AM–4:00 PM,0.4878,941,913.5,141
Murray Hill,Lenox Hill West,8:00 AM–11:00 AM,0.4752,893,851,141
Murray Hill,Lenox Hill West,10:00 PM–8:00 AM,0.7865,550,792,141
Murray Hill,Lincoln Square East,4:00 PM–7:00 PM,0.3175,1302,1068,142
Murray Hill,Lincoln Square East,7:00 PM–10:00 PM,0.704,901,1064,142
Murray Hill,Lincoln Square East,11:00 AM–4:00 PM,0.3252,1339,1074,142
Murray Hill,Lincoln Square East,8:00 AM–11:00 AM,0.3722,1219,1077,142
